,TIME,OA,T_air_test_cell,Qsol,Sign,Q_sens_test_cell,T_h_set,T_c_set,Month,Day,Hour
78279,6392.65,16.283333333332603,22.23207519407816,303.2186209910872,1.0,0.0,20.0,26.0,9.0,24.0,8.649999999999634
78280,6392.666666666667,16.31666666666727,22.270284027370785,306.6602908595394,1.0,0.0,20.0,26.0,9.0,24.0,8.66666666666697
78281,6392.6833333333325,16.35000000000012,22.30834254885638,310.13723775495623,1.0,0.0,20.0,26.0,9.0,24.0,8.683333333333394
78282,6392.7,16.383333333332967,22.34629274873732,313.6492794810593,1.0,0.0,20.0,26.0,9.0,24.0,8.699999999999818
78283,6392.716666666667,16.416666666667634,22.384171390231696,317.19623245725217,1.0,0.0,20.0,26.0,9.0,24.0,8.71666666666715
78284,6392.733333333334,16.450000000000482,22.423151778901907,320.77791172371616,1.0,0.0,20.0,26.0,9.0,24.0,8.733333333333576
78285,6392.75,16.48333333333333,22.46315303866452,324.3941309481242,1.0,0.0,20.0,26.0,9.0,24.0,8.75
78286,6392.7666666666655,16.51666666666618,22.502963126150284,328.0447024306988,1.0,0.0,20.0,26.0,9.0,24.0,8.766666666666424
78287,6392.783333333333,16.549999999999027,22.542628867170055,331.7294371100599,1.0,0.0,20.0,26.0,9.0,24.0,8.783333333332848
78288,6392.8,16.583333333333695,22.58219124355431,335.4481445691667,1.0,0.0,20.0,26.0,9.0,24.0,8.800000000000182
78289,6392.816666666667,16.616666666666543,22.621686140837504,339.2006330404699,1.0,0.0,20.0,26.0,9.0,24.0,8.816666666666606
78290,6392.833333333333,16.64999999999939,22.661144955821335,342.9867094128005,1.0,0.0,20.0,26.0,9.0,24.0,8.83333333333303
78291,6392.85,16.68333333333406,22.70059513347337,346.8061792367624,1.0,0.0,20.0,26.0,9.0,24.0,8.850000000000366
78292,6392.866666666667,16.716666666666907,22.74141637983873,350.65884673004086,1.0,0.0,20.0,26.0,9.0,24.0,8.866666666666788
78293,6392.883333333333,16.749999999999755,22.783495524829934,354.5445147845797,1.0,0.0,20.0,26.0,9.0,24.0,8.883333333333212
78294,6392.9,16.783333333332603,22.83155400562637,358.46298497176474,1.0,0.0,20.0,26.0,9.0,24.0,8.899999999999634
78295,6392.916666666667,16.81666666666727,22.88494615634775,362.4140575489408,1.0,0.0,20.0,26.0,9.0,24.0,8.91666666666697
78296,6392.9333333333325,16.85000000000012,22.93692775718952,366.3975314645552,1.0,0.0,20.0,26.0,9.0,24.0,8.933333333333394
78297,6392.95,16.883333333332967,22.98769191210753,370.41320436562336,1.0,0.0,20.0,26.0,9.0,24.0,8.949999999999818
78298,6392.966666666667,16.916666666667634,23.037407906657357,374.46087260327687,1.0,0.0,20.0,26.0,9.0,24.0,8.96666666666715
